type,char,frequency
zzs,[木*(卄/(ㄇ@人)/戌)],1
zzs,[米/曰],1
zzs,[口*孤],1
zzs,[非/云],1
zzs,[吃-乙+日],1
zzs,[猱-柔+弟],1
zzs,[嗚-?+?],1
zzs,[仁-二+寂],1
zzs,[米*羽],1
zzs,[(宋-木+北)/免],1
zzs,[土*面],1
zzs,[(虺-兀+(完-、))-虫+((厂@(既-旡))/寸)],1
zzs,[怡-台+口],1
zzs,[炤-口+心],1
zzs,[(尪-尢+瓦)-王+壬],1
zzs,[(面/且)*鳥],1
zzs,[方*爰],1
zzs,[革*夭],1
zzs,[髟/未],1
zzs,[廆-(白-日+田)+(美-大)],1
zzs,[怡-台+(玄-ㄙ+ㄥ)],1
zzs,[臣*知],1
zzs,[〦/(刀*ㄚ*(留-刀-田))/衣],1
zzs,[挺-壬+(一/巾)],1
zzs,[王*張],1
zzs,[傯-囪+直],1
zzs,[(炙-火+孑)*ㄆ],1
zzs,[后-口+(戶-尸+巳)],1
zzs,[(一/韋)*否],1
zzs,[虫*邊],1
zzs,[口*脾],1
zzs,[(厂-一)*(?/比/?)],1
zzs,[孑*(十/甲/ㄎ)],1
zzs,[打-丁+彌],1
zzs,[口*聾],1
zzs,[月*荼],1
zzs,[□@豈],1
zzs,[病-丙+垔],1
zzs,[(乂/木)*武],1
zzs,[這-言+卑],1
zzs,[口*懺],1
zzs,[示*上],1
zzs,[(並-(前-刖)+一)/隹],1
zzs,[尾*(烰-子+日)],1
zzs,[學-子+車],1
zzs,[瓦*甬],1
zzs,[乃/女],1
zzs,[債-貝+(雋-隹)],1
zzs,[山/幹],1
zzs,[阿-可+尨],1
zzs,[利-禾+(序-予+(共-八+(人*人)))],1
zzs,[馬*弗],1
zzs,[木*伯],1
zzs,[菧-氐+(坒/口)],1
zzs,[穴/沛],1
zzs,[示*(面/且)],1
zzs,[歹*(刃/一)],1
zzs,[口*(面/且)],1
zzs,[弓*(乞-乙+冉)],1
zzs,[迨-口+小],1
zzs,[月*忝],1
zzs,[彳*十],1
zzs,[(卄/麥)*壬],1
zzs,[(ㄇ@人)/沓],1
zzs,[卄/(師-(白-日))],1
zzs,[禾*輸],1
zzs,[女*厭],1
zzs,[孑*奇],1
zzs,[(麥-大+十)*弋],1
zzs,[昔*毛],1
zzs,[口*劃],1
zzs,[番*及],1
zzs,[阿-可+(可/(可*可))],1
zzs,[彳*(ㄙ/月)*(乳-孚)],1
zzs,[熛-示+大],1
zzs,[腊*ㄆ],1
zzs,[月*桀],1
zzs,[矛*合],1
zzs,[胎-ㄙ+口],1
zzs,[鮥-口+虫],1
zzs,[田*林],1
zzs,[坐*委],1
zzs,[彳*坒],1
zzs,[穴/(示*示)],1
zzs,[瘞-(人*人)+(乂*乂)],1
zzs,[白*易],1
zzs,[巾*尃],1
zzs,[玨/(冗-几+(樂-白+〡))],1
zzs,[(迷-(這-言)+└)*下],1
zzs,[出*面],1
zzs,[袖-由+毳],1
zzs,[口*運],1
zzs,[日*既],1
zzs,[(士/絲)*(而/口)],1
zzs,[言*承],1
zzs,[示*曼],1
zzs,[去/大],1
zzs,[泳-永+功],1
zzs,[狂-王+(羽/正)],1
zzs,[?/?/山],1
zzs,[門@戶],1
zzs,[豈*欠],1
zzs,[棣-木+(合/十)],1
zzs,[((口*口)/田)*比],1
zzs,[罩-卓+習],1
zzs,[口*歹*王*歹],1
zzs,[口*儗],1
zzs,[日*(匕/示)*(入/米)],1
zzs,[尾*耶],1
zzs,[庶-廿+(臣*巳)],1
zzs,[爪/再],1
zzs,[山/(支*力)],1
zzs,[毯-炎+白],1
zzs,[害*巠],1
zzs,[曰/邦],1
zzs,[((嘹-口)-小)-日+酉],1
zzs,[菟-?+?],1
zzs,[鴰-口+(幻-ㄠ)],1
zzs,[目*曹],1
no_gaiji,⊥,1
zzs,[堂-土+((口@〡)/┴)],1
zzs,[狂-王+復],1
zzs,[阿-可+害],1
zzs,[女*戒],1
zzs,[厂@(失/衣)],1
zzs,[彳*(苗/一/田/一)],1
zzs,[卄/墾],1
zzs,[月*止],1
zzs,[自*貴],1
zzs,[林*犬],1
zzs,[跳-兆+(戚/且)],1
zzs,[戶@乞],1
zzs,[馬*弇],1
zzs,[勞-力+(乞-乙+止)],1
zzs,[王*匋],1
zzs,[撤-育+言],1
zzs,[膺-倠+(林/(ㄇ@人))],1
zzs,[武*(戶@巾)],1
zzs,[口/└/日],1
zzs,[卄/禍],1
zzs,[彳*制],1
zzs,[彳*契],1
zzs,[言*那],1
zzs,[女*亡],1
zzs,[虱-(乏-之+虫)+工],1
zzs,[(ㄙ/月)*頁],1
zzs,[孑*希],1
zzs,[荁-旦+欺],1
zzs,[言*呆],1
zzs,[手*賣],1
zzs,[託-七+史],1
zzs,[口*(吳-人+八)],1
zzs,[侮-母+?],1
zzs,[惶-王+ㄘ],1
zzs,[(美-(王/大)+弔)*令],1
zzs,[洌-歹+(虍-七+廾)],1
zzs,[言*恭],1
zzs,[(薩-(文/一)+立)-卄+山],1
zzs,[阿-可+包],1
zzs,[車*且],1
zzs,[山/(几@(上/土))],1
zzs,[肆-聿+旁],1
zzs,[冗-几+(罩-卓+(衣-〦+一))],1
zzs,[利-禾+(ㄙ/虫)],1
zzs,[飢-几+(立/木)],1
zzs,[角*之],1
zzs,[取/奻],1
zzs,[日*焱],1
zzs,[言*解],1
zzs,[魚*艮],1
zzs,[綏-女+(工/山)],1
zzs,[方*立],1
zzs,[宋-木+到],1
zzs,[穴/但],1
zzs,[學*殳],1
zzs,[髟/石],1
zzs,[口*沮],1
zzs,[止/(口*口)],1
zzs,[日*堇],1
zzs,[口*(臼/工)],1
zzs,[鬳*虫],1
zzs,[鹵*來],1
zzs,[摛-禸+儿],1
zzs,[目*尹],1
zzs,[歹*勇],1
zzs,[王*曷],1
zzs,[糸*逮],1
zzs,[求*更],1
zzs,[火*當],1
zzs,[歹*赤],1
zzs,[目*單],1
zzs,[(衛-(舛-夕)+(一/巾))-彳+(泳-永)],1
zzs,[耳*也],1
zzs,[馬*革],1
zzs,[(竺-二+一)/韋],1
zzs,[林/耴],1
zzs,[女*舅],1
zzs,[火*毛],1
zzs,[卄/鈔],1
zzs,[虫*弓],1
zzs,[車*更],1
zzs,[籧-豕+文],1
zzs,[涯-圭+((麻-(序-予))/心)],1
zzs,[病-丙+(報-又+ㄑ)],1
zzs,[同-(一/口)+((烈-列+土)/土)],1
zzs,[金*犬],1
zzs,[榫-十+(舄-臼)],1
zzs,[就/虫],1
zzs,[病-丙+仲],1
zzs,[潫-糸+貝],1
zzs,[穴/漏],1
zzs,[呵/衣],1
zzs,[敬/巾],1
zzs,[火*(离-禸+貝)],1
zzs,[日*云],1
zzs,[宋-木+鬼],1
zzs,[泳-永+幽],1
zzs,[厂@煩],1
zzs,[例-歹+(鉓-金)],1
zzs,[甦-生+(恙-心+皿)],1
zzs,[跳-兆+代],1
zzs,[宋-木+翼],1
zzs,[(篠-〡)-木+用],1
zzs,[口*(產-文+(立-一))],1
zzs,[旋-方],1
zzs,[殊/木],1
zzs,[留-田+車],1
zzs,[攸-ㄆ+殺],1
zzs,[舌*音],1
zzs,[金*(穴/囚/?)],1
zzs,[卄/(戊@((甬-用)/皿))],1
zzs,[匙-匕+我],1
zzs,[牛*羅],1
zzs,[木*(而/百)],1
zzs,[(土*刀)/言],1
zzs,[革*昴],1
zzs,[角*毛],1
zzs,[草*(日/巾)],1
zzs,[卓*(而/而)],1
zzs,[竺-二+柛],1
zzs,[示*(專-寸+(舄-臼))],1
zzs,[車*集],1
zzs,[巾*見],1
zzs,[仁-二+卞],1
zzs,[白*(升-┬+下)],1
zzs,[(ㄠ*刀)/土],1
zzs,[色-巴+(厂@巴)],1
zzs,[幅-巾+目],1
zzs,[女*乞],1
zzs,[(大/云)*包],1
zzs,[徾-ㄆ+犬],1
zzs,[(伭-〦+工)*(白-日+丁)],1
zzs,[辱*亢],1
zzs,[仁-二+匆],1
zzs,[(爾/虫)*皮],1
zzs,[豸*不],1
zzs,[袖-由+臾],1
zzs,[(虺-兀+元)-虫+虎],1
zzs,[髟/口/?],1
zzs,[虫/心],1
zzs,[山*乂],1
zzs,[申*并],1
zzs,[虫*莆],1
zzs,[顥-京+隹],1
zzs,[示*象],1
zzs,[毛*婆],1
zzs,[口*屹],1
zzs,[寧*(焉-正)],1
zzs,[淝-巴+林],1
zzs,[口*暗],1
zzs,[箭/衣],1
zzs,[泳-永+(衣-〦+重)],1
zzs,[羊*(自/(犀-尸-牛)/十)],1
zzs,[丙/文],1
zzs,[勝-力+ㄆ],1
zzs,[塌-羽+于],1
zzs,[罩-卓+耳],1
zzs,[檐-(色-巴)+├],1
zzs,[卄/((寮-一)-(日/小)+山)],1
zzs,[泂-口+并],1
zzs,[阿-可+(環-王)],1
zzs,[泳-永+畣],1
zzs,[利-禾+穵],1
zzs,[(虺-虫+骨)-兀+(八/兀)],1
zzs,[糸*戌],1
zzs,[骨*侖],1
zzs,[惚-勿+喿],1
zzs,[耳*聶],1
zzs,[敲-高+瞿],1
zzs,[車*囷],1
zzs,[月*吏],1
zzs,[雨/汒],1
zzs,[鼻*(梟-木+瓜)],1
zzs,[(宋-木)/火/ㄆ],1
zzs,[白*旬],1
zzs,[登/升],1
zzs,[潷-聿+(王/大)],1
zzs,[尹/?/貝],1
zzs,[跳-兆+左],1
zzs,[免*頁],1
zzs,[月*柬],1
zzs,[舟*力],1
zzs,[○@目],1
zzs,[匹*寸],1
zzs,[刀/牛],1
zzs,[卄/(澄-豆+示)],1
zzs,[抗-〦+(兜-儿)],1
zzs,[火*旨],1
zzs,[○@(三*三)],1
zzs,[卄/稈],1
zzs,[槤-車+康],1
zzs,[耳*完],1
zzs,[王*遺],1
zzs,[御-ㄗ+名],1
zzs,[目*豪],1
zzs,[(厂@朔)/心],1
zzs,[歹*覃],1
zzs,[怡-台+雇],1
zzs,[阿-可+少],1
zzs,[袖-由+孚],1
zzs,[利-禾+曲],1
zzs,[革*(罩-卓+力)],1
zzs,[宋-木+注],1
zzs,[邱-丘+吝],1
zzs,[橐-(石/木)+是],1
zzs,[(罩-卓+(一/水))*羽],1
zzs,[怡-台+(乏-之+友)],1
zzs,[木*戰],1
zzs,[怡-台+(由/卜)],1
zzs,[惹-右+壬],1
zzs,[(卬-ㄗ)*〡*可],1
zzs,[糸*昜],1
zzs,[橋-(夭/口)+(友-又+(ㄇ@人))],1
zzs,[褒-保+(罩-卓)],1
zzs,[務/心],1
zzs,[亦-〦+(並-(前-刖))],1
zzs,[(凵@(暴-(日/共)))/(敲-高+壴)],1
zzs,[顓-而+(一/糸)],1
zzs,[啟-口+車],1
zzs,[芝/耳],1
zzs,[(左-工+隹)*力],1
zzs,[日*式],1
zzs,[證-豆+示],1
zzs,[嘏-(巨-匚)+几],1
zzs,[序-予+(樊-大+女)],1
zzs,[聯-耳+糸],1
zzs,[懨-猒+扁],1
zzs,[雚/臼],1
zzs,[愨-一+土],1
zzs,[宴*鳥],1
zzs,[鎧-豆+十],1
zzs,[酉-二+干],1
zzs,[糸*(且/八)],1
zzs,[婁*姿],1
zzs,[日/〦/水],1
zzs,[日*冓],1
zzs,[示*分],1
zzs,[(上/矢)*烏],1
zzs,[(牙*又)/(厂@力)],1
zzs,[鐮-兼+(畏-田+卄)],1
zzs,[竺-二+面],1
zzs,[昍/(宋-木+生)],1
zzs,[永/土],1
zzs,[了-(丁-一)+(夙-歹+(王/口))],1
zzs,[十/((坐-(人*人)+(刀*刀))-土+十)],1
zzs,[夙-歹+熏],1
zzs,[打-丁+聳],1
zzs,[一/丹],1
zzs,[尸@(林/呂)],1
zzs,[羽*申],1
zzs,[袖-由+呆],1
zzs,[書-曰+((口*口)/皿)],1
zzs,[價-貝+天],1
zzs,[肂-、],1
zzs,[尤-尢+乇],1
zzs,[上/土],1
zzs,[歹*里],1
zzs,[王*反],1
zzs,[來-(木-┴)+(來-┴+一)],1
zzs,[杵-十+匕],1
zzs,[狂-王+羽],1
zzs,[狂-王+戌],1
zzs,[利-禾+(亢-几+儿)],1
zzs,[土*基],1
zzs,[柜-匚+囗],1
zzs,[這-言+苑],1
zzs,[竺-二+(尃*几)],1
zzs,[竺-二+惟],1
zzs,[譋-月+曶],1
zzs,[(ㄙ/月)*力],1
zzs,[言*罝],1
zzs,[山/丁],1
zzs,[澂-乂+(厂-一)],1
zzs,[橠-多+(口/一)],1
zzs,[怡-台+屈],1
zzs,[火*(敻-人+(〡*〡))],1
zzs,[罩-卓+注],1
zzs,[氳-囚+米],1
zzs,[覶-(ㄙ/又)+土],1
zzs,[渰-合+皛],1
zzs,[自*爵],1
zzs,[?*刃],1
zzs,[目*(夾/(暴-(日/共)))],1
zzs,[山*克],1
zzs,[止/ㄆ/木],1
zzs,[山*甘*欠],1
zzs,[櫸-與+里],1
zzs,[慌-芒+口],1
zzs,[卄/(黑*告)],1
zzs,[章*(干/貝)],1
zzs,[髆-甫+一],1
zzs,[拈/皿],1
zzs,[嘟-者+缶],1
zzs,[這-言+((立-〦)/木)],1
zzs,[穴/偶],1
zzs,[(彰-章+(彰-章))/林],1
zzs,[則/虫],1
zzs,[雨/泳],1
zzs,[示*栗],1
zzs,[金*感],1
zzs,[栗-木+工],1
zzs,[辰/目],1
zzs,[齒*斗],1
zzs,[企-止+言],1
zzs,[尸@串],1
zzs,[王*萑],1
zzs,[餕-ㄙ+(宋-木+ㄙ)],1
zzs,[褩-舟+(臼/工)],1
zzs,[保/心],1
zzs,[黑*古],1
zzs,[燥/心],1
zzs,[嗎/廾],1
zzs,[((巨-匚)@一)*(氘-气+田)],1
zzs,[水-?+曲],1
zzs,[泳-永+到],1
zzs,[暈-車+歧],1
zzs,[(共-八+冉)*頁],1
zzs,[虫*暗],1
zzs,[山*卯],1
zzs,[盾*(又/韭)],1
zzs,[赤*巴],1
zzs,[虫*彌],1
zzs,[鑊-雈+(巨-匚)],1
zzs,[木*(玄/衣)],1
zzs,[金*(偌-右+(句-口+用))],1
zzs,[打-丁+生],1
zzs,[毯-炎+(夗/木)],1
zzs,[肉*亥],1
zzs,[枳-口+宜],1
zzs,[舟*司],1
zzs,[竺-二+遍],1
zzs,[〦/(刀*了*(留-刀-田))/(囗@(一/非))],1
zzs,[王*刪],1
zzs,[渣-一+小],1
zzs,[漠-旲+(糸*韭)],1
zzs,[聚-取+白],1
zzs,[后/((焉-正)-(烈-列)+一)],1
zzs,[((巨-匚)@一)/(工*几)/木],1
zzs,[〦/(刀*了*(留-刀-田))/二],1
zzs,[崁-土+音],1
zzs,[山/(?*ㄆ)],1
zzs,[止/虛],1
zzs,[(尸@未)*又],1
zzs,[柩-久+(厂@臾)],1
zzs,[崛-出+雨],1
zzs,[(興-同+爻)/石],1
zzs,[葖-犬+于],1
zzs,[鋇-目+白],1
zzs,[牛*宅],1
zzs,[鰷-木+火],1
zzs,[泳-永+荊],1
zzs,[火*(久/采)],1
zzs,[狂-王+夜],1
zzs,[(卓-日+田)*犬],1
zzs,[卄/(爾*(乏-之+(犮-乂+又)))],1
zzs,[怡-台+迴],1
zzs,[目*危],1
zzs,[示*暴],1
zzs,[(臣*舌)/皿],1
zzs,[雨/昧],1
zzs,[泳-永+寞],1
zzs,[打-丁+薛],1
zzs,[袖-由+莫],1
zzs,[月*莖],1
zzs,[仁-二+熏],1
zzs,[(沷-乂+又)/金],1
zzs,[耒*(世/冉)],1
zzs,[目*井],1
zzs,[罩-卓+縜],1
zzs,[懃-堇+(素-糸)],1
zzs,[撗-(由/八)+早],1
zzs,[目*冀],1
zzs,[雨/沫],1
zzs,[木*(合/(冓-再+(冓-冉)))],1
zzs,[首/(敲-高+山)],1
zzs,[勝-力+示],1
zzs,[完-兀+(企-止+目)],1
zzs,[雨/浦],1
zzs,[鐎-隹+?],1
zzs,[目*奏],1
zzs,[麩-夫+炎],1
zzs,[卄/竦],1
zzs,[遫-束+豸],1
zzs,[山/陀],1
zzs,[(一/正)*虎],1
zzs,[這-言+(大/隹)],1
zzs,[分*函],1
zzs,[袖-由+遍],1
zzs,[毯-炎+壘],1
zzs,[荂-大+(((嘹-口)-小)-日)],1
zzs,[蹐-月+目],1
zzs,[門@(工/卜)],1
zzs,[(禾*丸)/山],1
zzs,[牖-片+韋],1
zzs,[日*梨],1
zzs,[米*因],1
zzs,[敖/月],1
zzs,[瞄-田+(梳-木)],1
zzs,[申*(毒-毋+母)],1
zzs,[(鼓-支+(山/ㄆ))/耳],1
zzs,[(石*宅)/手],1
zzs,[卄/媯],1
zzs,[辟/夕],1
zzs,[(打-丁+片)/夕],1
zzs,[日*匡],1
zzs,[齒*崖],1
zzs,[口*伸],1
zzs,[厭/石],1
zzs,[金*字],1
zzs,[奄-大+與],1
zzs,[全*并],1
zzs,[昔*真],1
zzs,[利-禾+(對-寸)],1
zzs,[壹-豆+((昝-人+├)-日+木)],1
zzs,[目*(既/木)],1
zzs,[襾/(革*音)],1
zzs,[革*音],1
zzs,[末*中],1
zzs,[米*朋],1
zzs,[卄/(牛*甫)],1
zzs,[利-禾+示],1
zzs,[水/戈],1
zzs,[疏-(梳-木)+巨],1
zzs,[巾*亢],1
zzs,[騖-馬+分],1
zzs,[容*各],1
zzs,[釐-厘+分],1
zzs,[示*冘],1
zzs,[山/一/(卄*├)/┬],1
zzs,[└@(耜-耒)],1
zzs,[葷-車+(〦/儿/瓦)],1
zzs,[(冰-水+〡)*大],1
zzs,[(富-一)-曰+口],1
zzs,[獄-言+(〡*臣)],1
zzs,[舋-且],1
zzs,[薩-產+(辛/干)],1
zzs,[樝-虍+(ㄇ@人)],1
zzs,[田/肉],1
zzs,[腮-田+(句-口+夕)],1
zzs,[(餐-食)-又+臭],1
zzs,[旦/卄/不],1
zzs,[(前-刖+(十-一+└))/鳥],1
zzs,[窪-圭+?],1
zzs,[膫-(日/小)+木],1
zzs,[(人*人)/(咎-口+月)],1
zzs,[可*多],1
zzs,[土*秉],1
zzs,[袖-由+(邱-丘)],1
zzs,[耳*(日/皿)],1
zzs,[并*(刃/一)],1
zzs,[藉-日+秦],1
zzs,[采-木+(一/(戀-心+十))],1
zzs,[革*(卄/(ㄇ@儿)/戉)],1
zzs,[火*昺],1
zzs,[瞞-目+火],1
zzs,[女*厲],1
zzs,[較-父+眾],1
zzs,[利-禾+氐],1
zzs,[只*害],1
zzs,[由*由],1
zzs,[〦/(罩-卓+木)],1
zzs,[(艱-夫+(八/十))-廿+(共-八)],1
zzs,[(嘆-口)-廿+(共-八)],1
zzs,[王*虔],1
zzs,[月*(ㄗ@、)],1
zzs,[?*〡*〡*?],1
zzs,[有*惑],1
zzs,[賡-貝+口],1
zzs,[(敝-ㄆ)-?+?],1
zzs,[邑*出*邑],1
zzs,[彪-虍+(十/田)],1
zzs,[厥/疋],1
zzs,[(└@(止/貝))*斤],1
zzs,[直*召],1
zzs,[雨/右],1
zzs,[〦/畾/宜],1
zzs,[山*宵],1
zzs,[山/玫],1
zzs,[羅-隹+匕],1
zzs,[韱-(人*人)],1
zzs,[巢-果+(厂@(夕*ㄆ))],1
zzs,[王*旦],1
zzs,[病-丙+ㄆ],1
zzs,[垝-厄+(冗-几+巾)],1
zzs,[(甚-匹+(岡-山+十))*犬],1
zzs,[癸-天+艸],1
zzs,[百-日+(冉-十+(、/一/、))],1
zzs,[阿-可+壹],1
zzs,[女*朮],1
zzs,[(鼻-廾+羊)*(虱-(乏-之+虫)+?)],1
zzs,[噗-口+申],1
zzs,[口*芙],1
zzs,[臼-(一*一)+?],1
zzs,[咒-几+寸],1
zzs,[夕/有],1
zzs,[肉*于],1
zzs,[肉*干],1
zzs,[劄-合+今],1
zzs,[匕*(巢-果+山)],1
zzs,[宅*頁],1
zzs,[擔-(八/言)+(二/巾)],1
zzs,[廷-壬+頁],1
zzs,[廷-壬+(甾-田+貝)],1
zzs,[病-丙+何],1
zzs,[門@(留-田+皿)],1
zzs,[日*秀],1
zzs,[怊-口+又],1
zzs,[(巢-果+(一/自))*卒],1
zzs,[(采-木+ㄎ)*頁],1
zzs,[沖*羽],1
zzs,[此/(人*人)],1
zzs,[禾*((厂@羊)/羊)],1
zzs,[賏/(冗-几+鳥)],1
zzs,[邱-丘+賈],1
zzs,[玄*屏],1
zzs,[玄*令],1
zzs,[(口/米)*殳],1
zzs,[((一/(耜-耒))*又)/口],1
zzs,[利-禾+(二/(人*人))],1
zzs,[彳*((梳-木)/日)],1
zzs,[彳*(ㄊ/?/日)],1
zzs,[悍-干+夕],1
zzs,[白/ㄌ],1
zzs,[眉*頁],1
zzs,[起-巳+毛],1
zzs,[啀-口+月],1
zzs,[□@智],1
zzs,[匚@舟],1
zzs,[山/一/夗],1
zzs,[究/敢],1
zzs,[弓*甫],1
zzs,[〦/(刀*了*?)/曲],1
zzs,[吃-乙+(?/又)],1
zzs,[(刃*刃)/(刃*刃)],1
zzs,[威-女+少],1
zzs,[遧-音+九],1
no_gaiji,ゆ,1
zzs,[佸-口+目],1
zzs,[土*(土/異)],1
zzs,[囗@舌],1
zzs,[殕-口+(衣-〦)],1
zzs,[歹/凡],1
zzs,[乙@(、*、)],1
zzs,[((○/○)*弓)/?],1
zzs,[(咒-几+?)/廾],1
zzs,[亦-〦],1
zzs,[熟-享+(古/?)],1
zzs,[厂@(廿/火)],1
zzs,[巾*(冗-几+乇)],1
zzs,[銲-干+刀],1
zzs,[?/巫],1
zzs,[嘆-口+木],1
zzs,[諻-王+土],1
zzs,[(网-ㄨ)*鬼],1
zzs,[(巢-果+缶)*宁],1
zzs,[巾*(冗-几+番)],1
zzs,[夕/隹],1
zzs,[金*((疆-(彊-弓))-土+口)],1
zzs,[溺-羽+((司-一)*(司-一))],1
zzs,[白*畢],1
zzs,[用*用],1
zzs,[丱-(〡*┘)+(巳-口+?)],1
zzs,[目*狂],1
zzs,[彳*條],1
zzs,[〦/口/(畢-田+曰)],1
zzs,[煞-(色-巴)+├],1
zzs,[操-品+巨],1
zzs,[矢*無],1
zzs,[(凵@口)/田/(夙-歹+(舉-與))],1
zzs,[示*(一/日)],1
no_gaiji,ぺ,1
zzs,[仁-二+弱],1
zzs,[月*(祭-示+(暴-(日/共)))],1
zzs,[媏-而+頁],1
zzs,[負-貝+(罩-卓+((〡*日)/又))],1
zzs,[屮/(艸-屮)],1
zzs,[(孛-子+未)*卑],1
zzs,[岡-山+(人*人)],1
zzs,[侮-母+〡],1
zzs,[蘆-皿],1
zzs,[(質-貝+(〡*且))/又],1
zzs,[厥/米],1
zzs,[留-田],1
zzs,[夭/(目*月)],1
zzs,[敲-高+(山/(尸@口))],1
zzs,[石*巖],1
zzs,[比/欠],1
zzs,[山/句],1
zzs,[(廿*├)/(?@貝)],1
zzs,[工*(奄-大+田)],1
zzs,[宋-木+((栗-木+土)*欠)],1
zzs,[予*(十/田/├/(舄-(臼/(白-日))))],1
zzs,[堅-土+(〦/?)],1
zzs,[梨-禾+(朔-月)],1
zzs,[仁-二+(品/尒)],1
zzs,[(出/示)*(又/米)],1
zzs,[目*(栽-木+刀)],1
zzs,[(木-(企-止)+((人/人)*(人/人)))/ㄎ],1
zzs,[(虺-兀+元)-虫+骨],1
zzs,[(口*〡*人)/(企-止+(┌/┌/─))],1
zzs,[金*(少/日/小)],1
zzs,[晶/尒],1
zzs,[酉-二+(人/人)],1
zzs,[○@王],1
zzs,[滷-├+止],1
zzs,[虫*(虎-儿+(一/巾))],1
zzs,[序-予+(圭/回)],1
zzs,[杭-〦+ㄊ],1
zzs,[(茲-卄)/一/正],1
zzs,[冗-几+平],1
zzs,[戒-廾+早],1
zzs,[薛/示],1
zzs,[繹-幸+(((嘹-口)-小)-日+(工/十))],1
zzs,[蘲-畾+(工/中/(冗-几+口)/土)],1
zzs,[夢-夕+(必/又)],1
zzs,[改-己+(壹-豆+?)],1
zzs,[(ㄇ@人)/〦/月],1
zzs,[凡/?/一],1
zzs,[(网-ㄨ)/紙],1
zzs,[飢-几+(白-日+(田/廾))],1
zzs,[企-止+(山/(虫*見))],1
zzs,[暯-旲+奔],1
no_gaiji,Ḷ,1
zzs,[喱-里+叔],1
zzs,[北/力],1
zzs,[(网-ㄨ)/山],1
zzs,[卄/刃/一/刃/一],1
zzs,[辟/一/尢],1
zzs,[足-口+(乞-乙)],1
zzs,[吮-儿+友],1
zzs,[應-倠+(夗-夕+歹)],1
zzs,[(一/血)*半],1
zzs,[(└@口)/目],1
zzs,[泳-永+(外-?+?)],1
zzs,[泳-永+隱],1
zzs,[罩-卓+(└@人)],1
zzs,[仁-二+(品/?)],1
zzs,[山*(罕-干+大)],1
zzs,[月*(咒-几+(前-刖+(┴*├)))],1
zzs,[戔*(虎-儿+巾)],1
zzs,[書-曰+((烈-列)/曰)],1
zzs,[惎-八+小],1
zzs,[足-口+(乏-之)],1
zzs,[工*(老/目)],1
zzs,[竺-二+存],1
zzs,[梳*木],1
zzs,[飢-几+熹],1
zzs,[(木/木)*戈],1
zzs,[挺-壬+(秉-(企-止))],1
zzs,[日*(弓/一)],1
zzs,[憍-(夭/口)+有],1
zzs,[跳-兆+刖],1
zzs,[貝*(戒-廾+步)],1
zzs,[必/下/一],1
zzs,[甬-用+疋],1
zzs,[宋-木+(文/韋)],1
zzs,[(冰-水+斬)/耳],1
zzs,[怡-台+建],1
zzs,[((厂@(甘/肉))*犬)/土],1
zzs,[壓-(日/月)+(甘/肉)],1
zzs,[木*蓴],1
zzs,[山/(企-止+?)],1
zzs,[佰-白+虫],1
zzs,[穴/滌],1
zzs,[尸@(糸-?)],1
zzs,[雷/辰],1
zzs,[示*(由/大)],1
zzs,[斬/力],1
zzs,[捱-圭+于],1
zzs,[打-丁+庠],1
zzs,[止/(力*力)],1
zzs,[木/又],1
zzs,[浮-子+(同-(一/口)+(爻*〡*爻))],1
zzs,[泳-永+(喪-(畏-田)+(冗-几+貝))],1
zzs,[孛-子+(巾/貝)],1
zzs,[〦/(刀*了*(留-刀-田))/(目*目)/一/八],1
zzs,[(姊-女)-?+?],1
zzs,[寐-未+倉],1
zzs,[惌-夗+(囟-乂+夕)],1
zzs,[(白-日+?)/土],1
zzs,[黍*(刀/刀)],1
zzs,[月*(离-禸)],1
zzs,[涯-圭+墨],1
zzs,[病-丙+(弓*欠)],1
zzs,[起-巳+欶],1
zzs,[口*(烈-列+雀)],1
zzs,[肉/火],1
zzs,[(乏-之+虫)*(云/木)],1
zzs,[刀/肉/火],1
zzs,[(ㄇ@(企-止))/離],1
zzs,[肉*色],1
zzs,[實-毌+(少-小+正)],1
zzs,[絫-糸+(企-止+頁)],1
zzs,[公*(內-入+人)],1
zzs,[田/(十-一+(前-刖))],1
zzs,[仁-二+(六/言)],1
zzs,[(普-(美-(王/大)))/鼓],1
zzs,[齒*(虎-儿+日)],1
zzs,[袖-由+羸],1
zzs,[弗/瓜],1
zzs,[(水/水)*頁],1
zzs,[爿-〡+(序-予+創)],1
zzs,[暯-旲+雨],1
zzs,[聲-耳+(咒-几+工)],1
zzs,[爿-〡+(序-予+((圭*刃)/手))],1
zzs,[卄/(刀*了*(留-刀-田))/韭],1
zzs,[魅-未+甾],1
zzs,[樊-大+廾],1
zzs,[舌*愛],1
zzs,[?/貝],1
zzs,[內-入+了],1
zzs,[翅-羽+(巢-果+(一/自))],1
zzs,[梣-今+牛],1
zzs,[這-言+(?/匆)],1
zzs,[匙-匕+(妳-女)],1
zzs,[彳*(哉/心)],1
zzs,[仁-二+熊],1
zzs,[臘-月+骨],1
zzs,[貝*蹙],1
zzs,[月*拳],1
zzs,[(弼-百+?)/羊],1
zzs,[車*奚],1
zzs,[巾*(蔑-戍+戊)],1
zzs,[占*未],1
zzs,[舟*光],1
zzs,[疏-(梳-木)+互],1
zzs,[革*((而-║+儿)/(敲-高))],1
zzs,[(蔡-示)-?+?],1
