type,char,char_freq
std,剉,101
std,𠯆,101
std,岨,100
std,泏,100
std,笴,100
std,俓,100
std,㗱,100
std,怫,100
mul_vt,𧑮,100
std,棵,100
std,嘩,100
std,祲,100
std,羸,100
std,琚,100
std,彘,100
std,緣,100
std,瑿,100
std,墎,100
std,㥲,100
std,茁,99
single_vt,塊,99
std,僶,99
std,儺,99
std,沚,99
single_vt,熟,99
std,㨖,99
std,璚,99
std,酆,99
std,瘉,99
std,邗,99
single_vt,毹,99
std,曳,99
single_vt,實,99
std,柅,99
std,鶵,99
std,既,99
std,𢘆,99
std,頏,99
std,搒,99
std,蹻,99
std,𣯶,99
std,忡,99
std,纜,99
std,䤈,99
std,澠,99
std,艦,98
std,豳,98
std,粤,98
std,𡻕,98
std,瀲,98
std,鵾,98
std,愻,98
std,嗌,98
std,嚤,98
single_vt,颯,98
std,坥,98
std,觕,98
std,珽,98
std,菸,98
std,捭,98
std,爚,98
single_vt,涓,98
std,糗,98
std,雩,98
std,雚,98
single_vt,閻,98
single_vt,耕,97
std,晢,97
std,羃,97
std,籐,97
std,襜,97
std,仞,97
std,璢,97
std,槧,97
std,酇,97
mul_vt,𢭀,97
std,夸,97
mul_vt,𢆯,97
std,𠽾,97
std,夬,97
std,腳,97
std,姞,97
std,訖,96
std,耜,96
std,扌,96
std,那,96
std,皚,96
std,蒪,96
std,蜨,96
std,菰,96
std,來,96
single_vt,氣,96
std,蜩,96
std,桔,96
single_vt,涿,96
std,杰,96
std,瓛,96
std,鄆,96
std,𨓍,96
std,堇,96
std,氾,96
std,爓,96
std,鍐,96
std,罤,96
std,猘,96
std,鱣,96
std,絨,96
std,岾,96
std,熙,95
std,撟,95
std,祧,95
std,坈,95
std,蠰,95
std,牻,95
std,掁,95
std,飧,95
single_vt,料,95
std,殪,95
std,嵎,95
single_vt,燮,95
std,低,95
std,毾,95
single_vt,巇,95
std,晳,95
std,揌,95
single_vt,備,95
std,鸇,95
std,蕈,95
std,萹,94
std,汐,94
std,𣪫,94
std,焱,94
std,遬,94
std,㖒,94
std,咓,94
std,穴,94
std,寒,94
std,四,94
std,挕,94
std,倻,94
std,塿,94
std,鰍,94
single_vt,晚,94
std,叼,94
std,邟,94
std,檎,93
mul_vt,㐬,93
std,踦,93
single_vt,稿,93
std,渫,93
std,棬,93
std,仰,93
std,言,93
std,挮,93
mul_vt,𥥛,93
std,瞀,93
std,酊,93
std,絪,93
std,䔍,93
std,蒹,93
std,北,93
std,䂐,93
std,辠,93
std,仳,93
std,捺,93
std,愶,93
std,沴,93
std,坳,92
std,匳,92
std,坭,92
std,靽,92
std,蘘,92
std,屧,92
single_vt,闚,92
single_vt,氈,92
std,壖,92
mul_vt,㭟,92
std,園,92
std,誷,92
std,黥,92
std,勠,92
single_vt,灩,92
single_vt,卿,92
std,苪,92
single_vt,飄,92
std,獫,92
std,呶,92
std,惸,92
single_vt,廠,92
std,鄠,92
std,塍,92
single_vt,橛,92
std,媲,92
std,瀅,92
mul_vt,𠑽,92
std,巃,92
std,厙,92
std,竑,92
mul_vt,𩚅,92
std,珍,92
std,発,92
std,牚,91
std,喈,91
std,烔,91
std,捼,91
std,醢,91
std,埳,91
std,膴,91
std,璜,91
std,瘶,91
single_vt,紝,91
std,鄐,91
single_vt,崿,91
std,滉,91
std,肣,91
single_vt,誼,91
single_vt,實,91
single_vt,梵,91
std,檠,91
single_vt,珍,91
std,刓,91
std,蛀,91
std,杒,91
std,涴,91
std,硜,91
mul_vt,愱,90
std,袛,90
std,揥,90
std,入,90
std,鏴,90
std,鑵,90
mul_vt,笇,90
std,磓,90
std,蝀,90
std,菜,90
std,夯,90
std,𠷐,90
std,劊,90
std,䞘,90
std,法,90
single_vt,老,90
std,螮,90
std,邳,90
std,宁,90
std,䐗,90
std,胾,90
std,彧,90
std,癤,90
std,屁,90
std,玨,90
std,靨,89
std,篱,89
std,嚐,89
std,𦾨,89
std,涖,89
single_vt,闌,89
std,權,89
std,蚡,89
std,湱,89
std,儴,89
std,墋,89
std,欖,89
std,蟀,89
std,硤,89
std,摻,89
single_vt,競,89
std,媲,89
single_vt,錯,89
std,尢,89
std,枮,89
std,颶,89
std,胮,89
single_vt,呂,89
std,改,89
std,鱔,88
std,㵱,88
std,榑,88
std,蟋,88
std,棼,88
std,嵫,88
std,鍜,88
std,咼,88
std,仵,88
single_vt,慘,88
std,嬋,88
std,睚,88
std,恓,88
std,餕,88
std,䢼,88
std,閂,88
std,葶,88
single_vt,鯰,88
std,㢡,88
std,粽,88
std,冖,87
std,穅,87
std,發,87
single_vt,縱,87
single_vt,攬,87
std,勷,87
std,篝,87
std,胚,87
std,珵,87
std,粼,87
std,飲,87
std,嶪,87
std,湃,87
std,捽,87
std,撙,87
std,瘭,87
std,吱,87
std,𦕈,87
std,暕,87
std,翾,87
std,唫,87
std,譸,87
std,諟,87
single_vt,雙,87
std,祀,87
single_vt,𢙺,87
std,讋,87
std,曒,87
std,澎,86
std,悆,86
std,枹,86
single_vt,寂,86
std,戊,86
std,崟,86
std,堠,86
std,胆,86
std,醘,86
std,畓,86
std,犮,86
std,憣,86
std,挪,86
std,鎋,86
std,睱,86
std,藟,86
std,玗,86
std,蔫,86
std,黲,86
std,爬,86
std,罘,86
std,醺,86
std,窴,86
single_vt,氂,86
mul_vt,㯹,85
std,弥,85
std,燻,85
std,慫,85
std,膻,85
std,矰,85
std,痘,85
std,刢,85
std,嚨,85
std,謖,85
std,瘨,85
std,泅,85
std,涶,85
std,淇,85
std,咒,85
std,殛,85
std,芚,85
std,藎,85
std,桼,85
std,藶,85
std,痏,85
std,佀,85
std,揕,85
mul_vt,术,85
std,凊,85
std,腊,85
std,捊,85
single_vt,韝,84
std,剬,84
single_vt,窯,84
std,鐍,84
std,匋,84
std,祔,84
std,𠂤,84
mul_vt,軃,84
single_vt,胃,84
std,臽,84
std,幬,84
std,兩,84
std,𥿄,84
std,异,84
single_vt,遲,84
std,𠹀,84
std,蹀,84
std,蚍,84
single_vt,猿,84
std,跗,84
std,列,83
std,篐,83
std,岏,83
std,鷁,83
std,僣,83
std,啅,83
std,瀧,83
std,賙,83
std,聹,83
std,輊,83
std,輈,83
single_vt,暴,83
std,廷,83
std,𡑅,83
std,嚷,83
std,佶,83
std,裹,83
std,𪾼,83
std,蜼,83
std,剚,83
std,眯,83
std,鶿,83
std,殀,83
std,鼎,83
std,盔,83
std,𦉑,83
std,𤬪,83
std,渰,83
std,鬚,83
std,槿,83
std,廌,83
std,扴,83
std,砲,83
mul_vt,㯓,82
std,䫃,82
std,瑒,82
std,耍,82
std,弢,82
std,蝘,82
single_vt,抵,82
single_vt,胸,82
std,咱,82
std,趲,82
std,趼,82
std,聟,82
std,泒,82
std,汛,82
single_vt,刪,82
std,揶,82
std,乖,82
single_vt,斥,82
std,勔,82
std,𨚫,82
std,匡,82
std,砆,82
std,僱,82
std,蓂,82
std,眶,82
std,正,82
std,退,82
std,駏,82
std,𡮢,81
single_vt,溗,81
std,㘓,81
std,鞬,81
single_vt,囂,81
std,閿,81
std,帊,81
std,愆,81
std,屴,81
std,刵,81
std,䫌,81
std,碔,81
std,蚪,81
std,褱,81
std,㨶,81
std,殹,81
std,齏,81
std,𠒎,81
std,鱓,81
std,華,81
std,尔,81
single_vt,𡂖,81
std,諵,81
std,侁,81
std,鉼,81
std,翏,80
std,㖑,80
single_vt,醉,80
std,湥,80
single_vt,豚,80
std,㒒,80
single_vt,閉,80
single_vt,羌,80
std,堋,80
std,鏹,80
std,繾,80
std,嵂,80
std,笨,80
single_vt,肸,80
single_vt,樹,80
std,眤,80
mul_vt,𥱼,80
std,踡,80
std,臝,79
single_vt,隱,79
std,欱,79
std,罥,79
single_vt,爇,79
std,饞,79
std,𠚫,79
std,裶,79
std,稸,79
std,頋,79
std,悢,79
std,匁,79
std,篪,79
std,愞,79
std,㩉,79
std,霪,79
mul_vt,园,79
single_vt,矢,79
std,疙,79
std,寀,79
std,鋀,79
std,鏵,79
std,瘼,79
std,如,79
std,挼,79
single_vt,賾,78
std,殄,78
std,諏,78
std,艫,78
std,𦀽,78
std,篥,78
std,𡱰,78
std,筥,78
std,榰,78
std,𢱍,78
std,揚,78
std,𦫿,78
single_vt,首,78
std,泬,78
single_vt,瞢,78
std,浡,78
std,憕,78
std,墡,78
std,桚,78
std,蚶,78
std,匊,78
std,糽,78
std,簋,78
std,頋,78
std,啒,78
std,毦,78
std,絏,78
single_vt,焰,78
std,裨,78
std,棰,78
std,嫚,78
std,爇,78
std,浥,78
std,侚,78
std,驉,78
std,臡,78
std,昜,78
std,曤,77
std,凈,77
std,縺,77
std,堈,77
single_vt,撮,77
single_vt,愛,77
std,舠,77
single_vt,癵,77
single_vt,吝,77
single_vt,腨,77
std,睎,77
std,泱,77
std,醃,77
std,淞,77
std,枅,77
std,唉,77
single_vt,對,77
std,椸,77
std,𤺊,77
std,襻,77
std,捆,77
std,髡,77
std,嗅,77
std,拔,77
std,𠻱,77
single_vt,蹄,77
single_vt,虔,77
std,礔,77
single_vt,檐,77
std,瓞,77
std,醨,77
std,呦,76
single_vt,匙,76
std,鎩,76
std,鍍,76
std,沍,76
std,丈,76
std,蓱,76
single_vt,鬧,76
std,紓,76
std,忸,76
std,庋,76
std,𦙆,76
std,湑,76
std,䨥,76
single_vt,蠶,76
std,𢭃,76
std,貙,76
single_vt,邸,76
std,掞,76
std,鶡,76
std,𥌒,76
std,圣,76
std,噢,76
std,赶,75
std,旭,75
std,肨,75
std,灞,75
std,死,75
std,鴒,75
std,鍇,75
std,㝱,75
std,圾,75
std,网,75
std,靼,75
std,丳,75
std,苜,75
std,強,75
std,瞧,75
std,罳,75
std,欏,75
std,褸,75
single_vt,蟒,75
std,嚂,75
std,茖,75
std,嘙,75
std,廅,75
std,昌,75
std,適,74
std,愾,74
std,詼,74
std,堓,74
std,邲,74
std,滏,74
single_vt,晢,74
single_vt,飆,74
std,仟,74
std,鵷,74
std,耴,74
std,稷,74
std,谷,74
std,𧰟,74
single_vt,赫,74
std,玭,74
std,𥥆,74
std,蹺,74
std,蔾,74
std,匚,74
single_vt,員,74
std,訒,74
std,韻,74
single_vt,淵,74
std,㭰,74
std,澒,74
std,脬,74
std,爿,74
single_vt,褭,73
single_vt,皞,73
std,槳,73
std,玳,73
std,痡,73
std,劖,73
std,𠼐,73
std,猭,73
std,壜,73
std,𠢕,73
std,栿,73
std,鄜,73
std,𣔻,73
std,胗,73
std,樔,73
std,蹣,73
std,輶,73
std,巑,73
std,飥,73
std,笐,73
std,慪,73
std,尪,73
std,囄,73
std,贐,73
std,因,73
single_vt,髀,73
std,禾,72
std,溶,72
std,陰,72
single_vt,齏,72
std,晬,72
std,廵,72
std,䞈,72
std,擯,72
std,渢,72
std,吋,72
std,辯,72
std,緞,72
std,鶿,72
std,熢,72
std,睪,72
single_vt,對,72
std,胔,72
std,詘,72
std,瑁,72
std,𧺫,72
std,𠾑,72
std,颿,72
std,玟,72
std,衺,72
std,愒,72
std,朶,72
std,浼,72
std,枘,72
std,岠,72
std,釭,72
std,虓,72
std,麂,72
std,䒢,72
std,忮,71
std,漶,71
std,綁,71
std,咅,71
mul_vt,㕛,71
std,㐲,71
single_vt,遊,71
std,𨳝,71
std,昝,71
mul_vt,𤵜,71
mul_vt,牎,71
std,磾,71
mul_vt,斖,71
std,皜,71
std,㼾,71
std,醲,71
std,齖,71
std,粢,71
single_vt,氀,71
single_vt,羝,71
std,泔,71
std,㧙,71
std,瑃,71
std,佰,71
single_vt,點,71
std,嘅,71
std,鵁,71
std,綈,71
std,篨,71
std,捂,71
std,卮,71
std,鰓,71
std,切,71
std,祼,71
std,㤄,71
std,他,70
std,啦,70
std,姮,70
std,餳,70
std,敍,70
std,勹,70
std,旨,70
single_vt,諛,70
single_vt,狗,70
std,臂,70
std,緤,70
std,淀,70
std,豦,70
std,蠁,70
std,獍,70
single_vt,蚊,70
std,媸,70
std,匧,70
std,椷,70
std,賅,70
std,呵,70
std,縚,70
single_vt,羲,70
std,癹,70
std,敡,69
std,茫,69
single_vt,曾,69
std,吃,69
std,漯,69
std,醼,69
std,肬,69
std,迕,69
std,壎,69
std,莬,69
std,糯,69
std,靶,69
std,嶧,69
std,傒,69
std,嗅,69
std,拔,69
std,㧗,69
std,葅,69
std,發,69
single_vt,贓,69
std,齚,69
std,笯,69
std,扑,69
std,呠,69
std,渨,69
std,忓,69
std,歧,69
std,甿,69
single_vt,寂,69
std,喔,69
std,薹,69
std,嗑,69
std,牾,68
std,塵,68
std,涬,68
std,秭,68
std,躺,68
std,褪,68
std,擄,68
std,佪,68
std,缺,68
std,踽,68
std,獪,68
std,箐,68
std,竉,68
std,饔,68
std,妳,68
std,燐,68
std,椑,68
mul_vt,𡶤,68
std,俊,68
std,𦐇,68
std,荖,68
std,鴥,68
single_vt,畝,68
std,鏨,68
std,布,68
std,赳,68
std,帎,68
std,唶,68
std,踹,68
std,膢,68
single_vt,𦝠,68
std,願,68
std,唌,67
std,𥧝,67
std,楂,67
std,注,67
std,蟲,67
std,蒯,67
std,誶,67
single_vt,纔,67
std,再,67
std,趠,67
std,躪,67
std,娣,67
std,躚,67
std,嶾,67
std,歸,67
std,訇,67
std,愨,67
single_vt,象,67
std,𡂡,67
std,蘥,67
std,穟,67
single_vt,去,67
std,羑,67
std,畸,67
single_vt,罝,67
std,磎,67
std,詿,67
std,蛻,67
single_vt,覶,67
std,齕,67
single_vt,瀨,67
std,蹐,67
std,蓿,66
std,錡,66
std,瀣,66
std,偎,66
std,茟,66
std,忘,66
single_vt,頤,66
std,黝,66
std,𣣔,66
mul_vt,蛊,66
std,兜,66
std,禠,66
std,薏,66
single_vt,藐,66
std,灃,66
std,琱,66
std,砵,66
std,墁,66
single_vt,冀,66
std,狴,66
std,鏖,66
std,晹,66
std,肈,66
std,柎,66
std,櫱,66
std,淴,66
std,糵,66
mul_vt,𠇾,66
std,誂,66
std,蟪,66
std,悉,65
std,憹,65
std,裬,65
std,趄,65
mul_vt,电,65
std,鯀,65
std,㗶,65
std,蕾,65
std,䫫,65
std,蟺,65
single_vt,爛,65
std,戳,65
mul_vt,㠯,65
std,橄,65
std,䶥,65
std,啉,65
std,幵,65
single_vt,流,65
std,摷,65
single_vt,胥,65
std,鏇,65
std,鵅,65
std,剸,65
std,蛘,65
std,躧,65
std,峇,65
std,朾,65
std,仄,65
single_vt,腦,65
std,龠,65
std,𡄦,65
std,跉,65
std,軿,65
std,皺,64
std,䴬,64
std,髁,64
std,鷇,64
std,卂,64
std,抮,64
std,膱,64
std,禴,64
std,𥜒,64
std,坰,64
single_vt,鐫,64
std,靦,64
std,眉,64
std,昇,64
std,𠲎,64
mul_vt,屓,64
std,酈,64
std,湓,64
std,柞,64
single_vt,,64
std,圚,64
std,㭬,64
std,糚,64
std,搐,64
single_vt,虻,63
std,歲,63
std,𡶨,63
std,兎,63
std,柟,63
std,訿,63
std,𠨬,63
std,帡,63
single_vt,派,63
std,穊,63
std,穄,63
single_vt,缺,63
std,虒,63
std,靘,63
single_vt,楪,63
std,洼,63
std,頲,63
std,籧,63
std,暅,63
std,夅,63
std,𢈏,63
std,夭,63
single_vt,讜,63
std,澳,63
std,轔,63
std,𠒋,63
std,俑,63
mul_vt,㬉,63
std,諝,63
std,罡,63
std,礓,63
std,暍,63
std,冥,63
std,鉦,63
std,胼,63
std,㽄,62
std,癥,62
std,旎,62
std,祓,62
std,蹁,62
single_vt,羈,62
std,𥻘,62
single_vt,楚,62
std,芘,62
std,慺,62
single_vt,散,62
mul_vt,还,62
single_vt,麇,62
std,牠,62
single_vt,喉,62
std,秸,62
std,叵,62
std,嘌,62
std,琈,62
std,罇,62
std,躁,62
std,岝,62
std,荑,62
single_vt,蜂,62
std,熇,62
std,衩,62
std,篳,62
std,匈,61
single_vt,弛,61
std,殍,61
std,偲,61
std,傎,61
mul_vt,旧,61
std,㮏,61
std,騣,61
std,冊,61
std,朱,61
std,貄,61
std,妮,61
std,舳,61
std,㤗,61
std,鑴,61
std,獯,61
std,蘇,61
std,殢,61
std,噱,61
std,防,61
std,欀,61
std,饆,61
std,玔,61
std,齦,61
std,沄,61
std,蕺,61
std,垽,61
std,𧬊,61
std,鶤,61
std,仩,61
single_vt,佞,61
std,冘,61
single_vt,峰,61
single_vt,叟,61
std,糒,61
std,俾,60
std,掔,60
std,挕,60
std,坩,60
std,嗥,60
std,晻,60
std,娃,60
single_vt,眥,60
std,紮,60
single_vt,㲪,60
std,䩙,60
std,迆,60
single_vt,臺,60
std,褘,60
std,猳,60
std,陏,60
std,𤦆,60
std,吉,60
std,枻,60
std,渰,60
std,籰,60
std,槅,60
std,譺,60
std,衖,60
std,巠,60
std,𤥭,60
std,葙,60
single_vt,凶,60
std,垔,60
mul_vt,垩,60
std,𠊓,60
std,嶁,60
std,莉,60
std,笆,60
std,趌,60
std,蠉,60
std,坷,60
std,驄,60
std,壚,60
std,䈥,60
std,魈,60
single_vt,走,59
single_vt,繢,59
std,鍥,59
std,趁,59
std,嵸,59
std,蹶,59
std,庳,59
std,灊,59
std,倬,59
std,蓀,59
std,禀,59
std,洑,59
std,絀,59
std,媯,59
std,矇,59
std,卩,59
std,𤳖,59
single_vt,二,59
std,㧌,59
single_vt,懼,59
std,纏,59
std,柹,59
std,荽,59
std,杌,59
std,額,59
single_vt,獎,59
std,蔞,59
std,囅,59
single_vt,琰,58
std,暀,58
std,鬣,58
std,䆤,58
std,箑,58
std,勱,58
std,徠,58
std,岆,58
std,茷,58
std,嵕,58
std,㷮,58
std,鮓,58
single_vt,誤,58
std,蠣,58
std,䏣,58
std,挓,58
std,摜,58
std,忽,58
std,詷,58
mul_vt,愸,58
std,䀹,58
single_vt,翠,58
std,芡,58
std,㰆,58
single_vt,鬥,58
single_vt,宜,58
std,䱜,58
std,絫,58
std,鵮,58
std,㲯,58
std,骯,58
single_vt,蠡,58
mul_vt,歺,58
std,沃,58
std,唔,58
std,梔,58
std,癇,58
std,錄,58
std,垃,57
std,蚱,57
std,祑,57
single_vt,廩,57
std,狺,57
mul_vt,馚,57
std,旍,57
std,槲,57
std,蹈,57
std,賾,57
std,𡐢,57
std,痂,57
std,撜,57
std,轗,57
std,𧙃,57
std,鶬,57
single_vt,應,57
std,嫦,57
std,𩪸,57
std,酡,57
single_vt,氛,57
std,㔁,57
std,匆,57
std,拐,57
std,禕,57
single_vt,抌,57
std,礚,57
std,豋,57
std,瞍,57
std,䏺,57
std,敧,57
std,尋,57
std,愊,57
std,胳,57
std,粆,57
std,戩,57
std,襤,57
std,嘠,57
std,朏,57
std,秈,57
std,毀,57
std,倧,57
std,鈹,57
std,虖,56
std,跰,56
std,蛭,56
std,雱,56
std,闑,56
std,苡,56
std,脰,56
single_vt,煜,56
std,𧷮,56
std,狚,56
std,妲,56
std,陊,56
single_vt,谿,56
std,敵,56
mul_vt,厈,56
std,𣴟,56
std,蓴,56
std,正,56
std,齁,56
std,極,56
std,潠,56
std,尃,56
std,攲,56
single_vt,插,56
std,鋏,56
mul_vt,叁,56
single_vt,汚,56
std,泍,56
std,嚾,56
std,袜,56
std,穸,56
std,𠏉,56
std,凡,56
std,菀,56
single_vt,髓,55
std,馝,55
std,鞨,55
std,甛,55
std,赩,55
std,蔌,55
std,緅,55
std,褎,55
std,䶧,55
std,奸,55
std,吶,55
std,鷖,55
std,襌,55
std,触,55
std,幌,55
std,茭,55
single_vt,薛,55
std,訹,55
std,囪,55
std,是,55
std,回,55
single_vt,皰,55
std,踠,55
std,擱,55
std,掜,55
std,寜,55
std,鬐,55
std,傜,55
std,綌,55
std,瘙,55
std,汧,55
std,廛,55
single_vt,懺,55
std,遠,55
single_vt,幫,55
std,曈,55
std,沔,55
std,瘜,55
std,贔,55
std,蘅,55
std,莝,55
std,膞,55
std,砫,55
std,撽,55
std,詀,54
std,郫,54
std,𢫫,54
std,焬,54
std,戲,54
std,栻,54
std,葚,54
single_vt,芒,54
single_vt,對,54
single_vt,派,54
std,栥,54
std,熙,54
single_vt,陬,54
std,夋,54
std,蓋,54
std,觝,54
std,飩,54
std,恫,54
std,浿,54
std,扒,54
std,鏊,54
std,窀,54
std,旴,54
std,那,54
std,郇,54
std,滷,54
std,嚭,54
single_vt,衝,54
std,弗,54
std,麛,54
single_vt,撲,54
std,斷,54
std,桿,54
std,璖,54
std,訏,54
std,銼,54
std,妤,54
std,䳇,54
std,𨒬,54
std,眵,54
single_vt,貉,54
single_vt,柳,54
std,眙,54
std,麇,54
std,璲,54
single_vt,橛,54
std,碰,54
std,廉,54
std,瞇,53
std,㿃,53
std,痧,53
std,弶,53
std,沬,53
std,嬲,53
single_vt,臀,53
std,螉,53
std,洺,53
std,豏,53
std,搜,53
std,呢,53
std,蓗,53
std,亍,53
std,樛,53
std,踳,53
std,蟥,53
single_vt,環,53
std,分,53
single_vt,轉,53
std,崤,53
std,隊,53
std,觳,53
std,聲,53
std,𥉌,53
std,帊,53
std,扷,53
single_vt,囑,53
std,笱,53
std,蔬,53
std,琁,53
std,杴,53
single_vt,黎,53
std,愗,53
std,梃,53
std,僨,53
std,杠,53
std,荇,53
std,鏕,53
std,呾,53
std,麻,53
std,冂,53
std,伀,53
std,恾,53
std,楝,53
std,臙,53
std,涑,53
std,㑦,53
std,菘,52
single_vt,躅,52
std,嗉,52
std,罾,52
std,嚦,52
std,蔬,52
std,豍,52
std,傉,52
std,攂,52
std,麴,52
std,痁,52
std,荎,52
std,鬅,52
single_vt,鬢,52
std,怪,52
std,個,52
std,柸,52
std,裔,52
std,伹,52
std,搾,52
std,覆,52
std,呅,52
std,扺,52
std,瀠,52
std,儈,52
single_vt,番,52
std,恀,52
std,遛,52
std,埻,52
std,尞,52
std,畯,52
std,希,52
std,繀,52
std,䖃,52
std,妐,52
std,咈,52
single_vt,靈,52
std,嫻,52
std,惄,52
std,椄,52
single_vt,箍,52
single_vt,舉,52
single_vt,犀,52
std,祆,52
std,奝,52
std,婕,52
std,肏,52
std,寡,52
std,虩,52
std,髒,52
std,𠰚,51
std,蕑,51
std,袨,51
std,媅,51
mul_vt,亰,51
single_vt,譖,51
std,繰,51
std,齁,51
std,韱,51
std,㙮,51
single_vt,嘲,51
std,寡,51
std,砢,51
std,睍,51
single_vt,雖,51
single_vt,爐,51
std,𤚼,51
std,亡,51
std,囟,51
std,軶,51
std,橦,51
std,騎,51
std,牂,51
std,稹,51
std,咭,51
std,䩛,51
std,鶄,51
std,俁,51
std,橿,51
std,烤,51
std,嗘,51
mul_vt,矅,51
std,悊,51
std,荘,51
std,嶴,51
std,猙,51
std,焞,51
std,哉,51
std,纚,51
std,划,51
single_vt,杙,51
std,𥟖,51
std,凳,51
single_vt,拔,51
std,趐,51
std,濂,51
single_vt,再,50
std,悎,50
std,闒,50
single_vt,堆,50
std,𢝫,50
std,瘕,50
single_vt,話,50
std,艧,50
std,頦,50
std,鞌,50
std,蹵,50
std,鄖,50
std,肛,50
std,延,50
std,寐,50
single_vt,難,50
std,胤,50
std,柧,50
std,稂,50
std,雝,50
std,唻,50
std,𩑔,50
std,栯,50
std,奼,50
std,豖,50
std,眈,50
std,浯,50
std,弛,50
std,㰦,50
std,𦖟,50
std,玢,50
single_vt,謔,50
std,鮒,50
std,脝,50
std,掎,50
std,佘,50
std,範,50
std,誧,50
std,噞,50
std,咜,50
std,傖,50
single_vt,兩,50
std,靺,50
std,囁,50
std,從,50
std,疌,50
std,率,50
std,穀,50
single_vt,離,50
std,猋,50
std,𡏖,50
std,坍,50
std,柤,50
std,躘,50
std,枙,50
std,䜌,50
std,跚,50
std,隒,49
std,澦,49
std,蝌,49
single_vt,漲,49
std,𠷣,49
std,贗,49
std,薩,49
std,馞,49
std,囗,49
std,饠,49
std,稯,49
std,髂,49
std,嬻,49
std,捂,49
std,庰,49
std,墌,49
std,熱,49
single_vt,獨,49
std,珂,49
single_vt,鞴,49
std,攡,49
std,宇,49
std,蜹,49
std,俹,49
std,𡆗,49
std,嘞,49
std,茴,49
single_vt,蕊,49
std,禊,49
std,胲,49
std,軓,49
std,儌,49
std,怩,49
std,腴,49
std,互,49
std,圯,49
std,軺,49
std,直,49
std,鏢,49
std,蠐,49
std,嵊,49
single_vt,順,49
std,庂,49
std,犗,49
std,柺,49
std,擾,49
std,佟,49
std,叕,49
std,餛,49
std,灜,49
std,蓞,49
std,夭,49
std,嵲,49
std,橑,49
std,毅,49
std,仃,49
std,桅,49
std,櫁,48
std,曹,48
single_vt,界,48
std,䖒,48
std,𦮽,48
std,奭,48
std,鉎,48
std,嫫,48
std,陴,48
std,𠾱,48
single_vt,慼,48
std,𨅊,48
std,𡟎,48
std,烋,48
std,咢,48
single_vt,梅,48
std,餱,48
std,㬋,48
std,撨,48
std,揃,48
std,嵾,48
std,哎,48
std,冠,48
std,譣,48
std,噆,48
std,鶺,48
std,貔,48
std,漈,48
std,芍,48
std,螣,48
std,傝,48
std,鱞,48
std,髹,48
single_vt,辜,48
single_vt,坰,48
std,媮,48
std,袷,48
std,𦵔,48
std,髪,48
std,霆,48
std,芻,48
std,砥,48
std,譾,48
std,甆,48
std,摙,48
single_vt,蚊,48
std,立,48
std,㨂,48
std,酹,48
std,沈,48
std,牣,48
std,轘,48
std,桫,48
std,嘇,48
std,埂,48
std,鬽,48
std,薳,47
std,螿,47
std,攫,47
std,虡,47
std,靷,47
std,謏,47
std,泣,47
std,𥘡,47
std,輜,47
std,轕,47
single_vt,謦,47
std,冓,47
single_vt,潔,47
single_vt,歷,47
std,有,47
std,餗,47
std,僜,47
std,揎,47
std,馘,47
std,皪,47
std,坰,47
std,瀼,47
single_vt,羚,47
std,丱,47
std,賝,47
std,搰,47
std,罥,47
std,鍧,47
std,琬,47
std,狶,47
std,嘚,47
std,想,47
std,芎,47
std,玎,47
std,𥂁,47
std,芃,47
std,儒,47
std,卜,47
single_vt,盂,47
std,紩,46
std,𡖦,46
std,璺,46
single_vt,賊,46
std,獬,46
std,蒦,46
std,難,46
std,薎,46
std,珓,46
std,廙,46
std,荾,46
std,蕎,46
std,穨,46
std,倥,46
single_vt,㗫,46
std,蔻,46
std,㦥,46
std,𠴊,46
std,鑯,46
std,搣,46
std,橾,46
std,纏,46
std,參,46
std,邾,46
std,懨,46
single_vt,礱,46
std,巛,46
std,卹,46
std,剮,46
std,仇,46
std,舃,46
std,面,46
single_vt,餺,46
single_vt,塑,46
std,酎,46
std,褒,46
std,唥,46
std,潘,46
std,鋑,46
std,枑,46
single_vt,鏽,46
std,萬,46
std,螯,46
std,嗛,46
std,𠯋,46
std,發,46
std,岣,46
std,貉,46
std,穵,46
std,喭,46
single_vt,揚,46
std,冀,46
std,燖,46
std,衹,46
std,𠁊,46
mul_vt,昷,46
std,𠄎,46
std,軏,46
std,薅,46
std,宛,46
std,玹,46
single_vt,邈,46
std,撣,46
std,諐,45
std,魋,45
std,秤,45
std,鐏,45
std,急,45
std,諼,45
std,薁,45
single_vt,絛,45
std,敔,45
std,蟊,45
std,弓,45
std,𡃝,45
std,礁,45
std,神,45
std,纂,45
std,筲,45
single_vt,丐,45
std,縋,45
std,聸,45
std,擪,45
std,异,45
std,葯,45
std,𨦵,45
std,熛,45
std,𩬞,45
single_vt,九,45
std,蘤,45
std,跠,45
std,地,45
single_vt,煢,45
std,螗,45
std,鋌,45
single_vt,,45
std,攙,45
std,蔦,45
std,𧫦,45
single_vt,𦾮,45
std,坫,45
std,郪,45
std,澶,45
std,軫,45
std,酗,45
std,翻,45
std,潟,45
single_vt,紗,45
